track_id,song_name,n_artists,main_artist,main_artist_id,main_artist_genres,release_date,explicit,tempo,acousticness,mode,duration_ms,danceability,speechiness,valence,energy,liveness,instrumentalness,comb,lyrics,n_words,duration_min,wpm
6Zkz5Y3SXPB1Pcdr6zBgzi,Don't Go,1,Yatta Bandz,3n8GvDXY1OgG57akv31SHK,"['pop r&b', 'sad rap']",2021-12-03,1,134.07,0.0529,1,157612,0.855,0.207,0.348,0.419,0.0951,0.0,Don't Go ::: Yatta Bandz,"Mmh mmh mmh
Oh, Hicks made this shit
Mmh mmh mmh, mmh
Uh uh

I know that we hurting each other I get it but I still don't want you to leave
And I'm tryna be perfect for you but it seem like that's pushing you farther from me
And the fact that you walking away like it's nothing is making it hard to believe
Messages hard to receive it's making it harder to breathe
I don't even know how to grieve
Cause I still don't want you to go bae, no
But I know that it's killing you to stay, oh oh
Don't want you to go but I won't beg for you stay
Wanna say what's on my mind but then my heart get in the way
And if I had a chance I don't think I'd take it back
Cause the days I spent with you might bе the best I've еver had
Uh, I just really want your love
I don't wanna give you up
I know that I said I was tired of these heartbreak songs but DJ turn this up
No one really moves on they just learn to accept it
Then look for someone to make them feel accepted
You don't really love them you don't really trust them
But feel like it's better than being rejected
But I can't live like that
Aiming for your heart if I miss I'ma spin right back on me no cap
You won't admit that you missing me
You just gonna put on a act you know that's fact
I thought that we was in this together I'm putting in all of the work
I think you a curse the reason I keep getting hurt is because I keep putting you first (Uh uh)

I know that we hurting each other I get it but I still don't want you to leave (Don't Leave)
And I'm tryna be perfect for you but it seem like that's pushing you farther from me (From me)
And the fact that you walking away like it's nothing is making it hard to believe
Messages hard to receive it's making it harder to breathe (Hard)
I don't even know how to grieve (So hard)
Cause I still don't want you to go bae, no (Don't go, go)
But I know that it's killing you to stay, oh oh (To stay)
You said I'll stay the night but I gotta leave tomorrow
Don't think you understand I don't want you to leave at all
But you gon' leave regardless, trust me I already know
Don't wanna see you hurt but still don't wanna watch you go",446,2.6268666666666665,169.78402659695965
5FChOu6NfR5w7YLgDmXXnC,Eternal Sunshine,1,Lou Val,6u3PN3PCsWLGsw1OffKQ2F,"['canadian contemporary r&b', 'indie r&b', 'trap soul']",2021-05-07,0,67.131,0.0584,0,241791,0.236,0.0348,0.265,0.582,0.34,0.00277,Eternal Sunshine ::: Lou Val,"Oh (Oh)

I found my way to you
When I was sleeping, dreaming
Tell me if it's too soon
To feel the way I'm feeling

'Cause God knows (God knows)
If I were to lose you, time goes (Time goes)
Further away, just dispose (Dispose)
Whatever's left of my soul (My soul)
'Cause I won't need it anymore
'Cause I won't need it anymore
Aayy, aayy
Aayy
Hope you feel the way I do (I do), yeah
Everything's good when it's mutual
You don't have to say ""I do"" (I do)
I just need to know if you listen

'Cause God knows (God knows)
If I were to lose you, time goes (Time goes)
Further away, just dispose (Dispose)
Whatevеr's left of my soul (My soul)
'Cause I won't need it anymore
'Causе I won't need it anymore
Aayy, aayy
Aayy, aayy
Aayy, aayy

Too fine, too fine
You put me in a cemetery, very scary
But I never worry
Hit me on the landline (Landline)
I'll come quick like a virgin in February
On that Valentines shit
Love is eternal and peaceful
When it's real
Love is eternal and peaceful
When it's real
'Cause God knows (God knows)
If I were to lose you, time goes (Time goes)
Further away, just dispose (Dispose)
Whatever's left of my soul (My soul)
'Cause I won't need it anymore",231,4.02985,57.32223283745053
2K2kujL7erU8ItCd2Tv5lh,Résumé,1,Jenevieve,0dUYLC7DLjeS8gIh8cz2Pq,"['alternative r&b', 'chill r&b', 'indie r&b']",2021-09-03,0,149.98,0.277,1,180357,0.82,0.085,0.661,0.447,0.0583,4.1e-05,Résumé ::: Jenevieve,"I just sorta need it
Left my heart open for readin'
You take off without knowin'
It just wasn't as potent
I fell between the seasons
You left me without leavin'
Chalk outline, yeah, I'm stallin'
I never finished grievin'

I know why you been fallin'
For someone else's someone
I wanna talk to you, but there's no more to say
I try to hide it, but it follows every day
No matter what I do, I'm on your résumé
I'm on your résumé
I wanna talk to you, but there's no more to say
I try to hide it, but it follows every day
No matter what I do, I'm on your résumé
I'm on your résumé

We had such plans
They went so bluе, nobody didn't know
All this sin in my head
He thought ""Yes,"" but all I did was say no
You not gonna see mе in no angry pose
I'ma always rep Southside, baby
I'm not down the block anymore, I'm ghost
This might be my last reminisce, but

I just sorta need it
But my heart is so defeated
I felt so unimportant
And you don't even know it
I fell between the seasons
You say it without meanin'
Chalk outline, yeah, I've fallen
It's still hard to believe it
I know why you've been fallin'
For someone else's someone

I wanna talk to you, but there's no more to say (More to say)
I try to hide it, but it follows every day
No matter what I do, I'm on your résumé
I'm on your résumé
I wanna talk to you, but there's no more to say
I try to hide it, but it follows every day
No matter what I do, I'm on your résumé
I'm on your résumé

mm, oh",299,3.00595,99.46938571832531
26aJMMLBSOQmiC4JenVjjl,LOST YOU,1,Snoh Aalegra,1A9o3Ljt67pFZ89YtPPL5X,"['alternative r&b', 'neo soul', 'r&b', 'scandinavian r&b', 'swedish soul']",2021-07-09,1,87.803,0.524,0,177720,0.445,0.0702,0.444,0.468,0.112,0.000849,LOST YOU ::: Snoh Aalegra,"Didn't know that love could change ya
Then I woke up to a stranger
After all this time, I thought that I knew
You and I was no debating
Now it's up for conversation
Tell me, was it all a lie? I'm confused, mm

But then you say what I wanna hear
'Cause you know it's gon' get me here
Every time I say that I'm through
And even though I know it ain't right
Said I wasn't gon' spend the night
Here I am, right back with you
Although I lost you
I, I'll always want you
'Cause you take me high (High)
See, I'll always want you
But I know I've lost you

Say it, right (Right)
(oah)

I won't hold the past against you
When you hold me, I forget to
I can never draw the line with you, no
Wish I knew what you were thinking
But that probably wouldn't change shit
So deep and I'm still falling for you

But then you say what I wanna hear
'Cause you know it's gon' get me here
Every time I say that I'm through
And even though I know it ain't right
Said I wasn't gon' spend the night
Here I am, right back with you
Although I lost you
I, I'll always want you (I'll always want you)
'Cause you take me high (High)
See, I'll always want you
But I know I've lost you

da (Yeah), da, da
oh, oh
Ddddoo, ah, ddoo, ah",254,2.962,85.75286968264686
0PdwDpafg7Nz5TrL6U2anU,Present,1,Khalid,6LuN9FCkKOj5PcnpouEgny,"['pop', 'pop r&b']",2021-12-03,0,88.013,0.00206,1,156040,0.681,0.0337,0.183,0.525,0.228,0.0,Present ::: Khalid,"Yeah, can I, tell you what's on my mind

I know that you're on to me, baby
Tell me that you want me, baby
Really need your company, baby
If it's alright, you can roll with me, baby

Cruise around town, ride on autopilot
See it in your eyes, I can tell you liked it
Pull up in a Lamb', this is not a hybrid, my love
Give you everything, you get all of my love
Is it okay if I take a night to be present, yeah?
I can give you everything tonight
I can give you everything
Is it okay if I take a night to be present, yeah?
I can give you everything tonight

I just wanna be with you, baby
Say the word, I'm comin' through, baby
Tell me what I gotta do, baby
Pulled up to your avenue, baby

Cruise around town, ride on autopilot (Pilot)
See it in your eyes, I can tell you liked it (Tell you liked it)
Pull up in a Lamb', this is not a hybrid, my love
Give you everything, you get all of my love

Is it okay if I take a night to be present, yeah?
I can give you everything tonight
I can give you everything
Is it okay if I take a night to be present, yeah?
I can give you everything tonight
I can give you my love
Everything is yours
All I have, you gotta say the word
Could be yours
Nothing in this world will change a thing
Nothing in this world will change a thing

Is it okay if I take a night to be present, yeah?
I can give you everything tonight
I can give you everything
Is it okay if I take a night to be present, yeah?
I can give you everything tonight

Tonight, tonight, tonight, tonight",316,2.6006666666666667,121.50730581902076
1cNjHRxAUqfZLVh1A624at,Pain Song,1,Yatta Bandz,3n8GvDXY1OgG57akv31SHK,"['pop r&b', 'sad rap']",2021-04-24,1,96.054,0.0834,0,160209,0.885,0.364,0.0946,0.626,0.072,0.0,Pain Song ::: Yatta Bandz,"11:01 on the beat man

If it's hard to love me lil' baby I apologize
All these love scars on my heart got me traumatized
Keep it to myself so my pain isn't televised
Niggas ain't yo' brothers it was hard for me to recognize
When I feel alone I don't ask no one for help
Arguments inside my head, been losing battles to myself
I was taught remain humble, play the cards that I was dealt
And if you don't love who you are then you can't love nobody else
If he get caught up in the storm, pussy nigga he'll got rained on
Tryna find a way to make out, I had to brainstorm
I'ma keep on fighting all these demons 'til this pain gone
Ever since you left my heart keep singing all these pain songs
Weight on my chest, I can't breathe
I've been trapped in your lies, I can't leave
I can show you real, just follow my lead
Please hold me down, that's all that I need

Baby I fell in love with your energy
I can never give you all of me, just what's left of me
I can always tell when they gon' leave I peep them tendencies
Who you know can heal a broken heart, I need the remedy
These tears weighin' heavily
Just another sad song that's been playing in my head
You can never take back all that mini shit you said
Ain't tryna be in the streets, found a better way instead
How she tryna hit my phone, she used to leave my ass on read

Niggas tryna live it up with me but left me out for dead
I'ma drop another bag for every tear I had to shed
Never buy into the hate, don't let it get inside yo' head
And if the love is genuine then I should never have to beg
I told you that I needed you, you let me down repeatedly
I'ma make sure you regret the way you treated me
Peeped your true colors, you ain't never have respect for me
So fuck you and your feelings and I say that shit respectfully
If it's hard to love me lil' baby I apologize
All these love scars on my heart got me traumatized
Keep it to myself so my pain isn't televised
Niggas ain't yo' brothers it was hard for me to recognize
When I feel alone I don't ask no one for help
Arguments inside my head, been losing battles to myself
I was taught remain humble, play the cards that I was dealt
And if you don't love who you are then you can't love nobody else

If he get caught up in the storm, pussy nigga he'll got rained on
Tryna find a way to make out, I had to brainstorm
I'ma keep on fighting all these demons 'til this pain gone
Ever since you left my heart keep singing all these pain songs
Weight on my chest, I can't breathe
I've been trapped in your lies, I can't leave
I can show you real, just follow my lead
Please hold me down, that's all that I need",534,2.67015,199.98876467614176
1p6l9BLXN9sayRzl2snCpv,4K,2,Duckwrth,6I3MElirhT5t6Kf7p0hGk9,"['alternative r&b', 'indie r&b', 'underground hip hop']",2021-09-03,1,126.064,0.025,0,187619,0.789,0.0466,0.401,0.628,0.634,5.12e-05,4K ::: Duckwrth,"You know it ain’t real if a nigga
Ain’t caught it on camera
Life is a bitch
So my baby just brought me some sandals
Stress in a week
Nothing new nothing I cannot handle
Present me them cheeks
And I grip it like bike with them handles
Who do it better?
Who get you wet, who get you wet
Who get you wetter?
Who bought you that new Prada bag
That Pyer sweater?
Who do it better? (4K, got it in 4K)
Who do it better? (4K)
Recorded the sex
Had to play it back right on the Roku
(I had to run it back)
200 a plate every night
Had us geekin’ at Nobu
(Geekin’ at Nobu)
Spent a wholе week on the island
And put it on camera (right on camera)
For thе drama
You know that your nigga like drama
Huh
We popped a cap and a stem
Had us feeling like Goku
(I had to power up, UP)
I was so high like the moon, zooming out while I coach you
(We going up and up, UP)
Mix up the shrooms and the drink, had me slurring my grammar (Slur it up)
Spent a whole week on the island
And put it on, put it on, put it on!

You know it ain’t real if a nigga
Ain’t caught it on camera
Life is a bitch
So my baby just brought me some sandals
Stress in a week
Nothing new nothing I cannot handle
Present me them cheeks
And I grip it like bike with them handles
Who do it better?
Who get you wet, who get you wet
Who get you wetter?
Who bought you that new Prada bag
That Pyer sweater?
Who do it better? (4K, got it in 4K)
Who do it better? (4K)
I was on marathon (I had to run it up)
I had to slow it down
(I slowed it down)
I took a snooze in a PJ (Snoozin')
You said I was showing out (I showed out)
We flexing hard for the stamina
We made a film on the camera
I shoot that shit like a campaign
Italian vogue is a fan of us
We hopped in a plane
Then we hopped in a boat
Then we hopped in the bed just to
Do it some more
You had on your coat, let it drop to the floor, now we  like we never did it before
You make it easy
Come on and tease me
Put it on TV
Whoop it and repeat

You know it ain’t real if a nigga
Ain’t caught it on camera
Life is a bitch
So my baby just brought me some sandals
Stress in a week
Nothing new nothing I cannot handle
Present me them cheeks
And I grip it like bike with them handles
Who do it better?
Who get you wet, who get you wet
Who get you wetter?
Who bought you that new Prada bag
That Pyer sweater?
Who do it better? (4K, got it in 4K)
Who do it better? (4K)",516,3.126983333333333,165.01527030844423
2sZmxXCO6mZCPTHd6DRcBH,Too Much,1,Lakeyah,77gMBvQ2frbQAPyCeoYGm7,"['pop r&b', 'pop rap', 'r&b']",2021-04-09,1,120.283,0.833,1,227756,0.657,0.326,0.352,0.479,0.135,0.0,Too Much ::: Lakeyah,"You don't know what love is
(Ayy, Heavy, turn the beat up, though)
If you don't put up a fight
You don't know what love is
(MK, get that shit up, then)
If you don't stay up all night, cryin'
And I need you to know
You don't know what love is
And I need to you to know, mm
You don't know, oh, yeah
Look, ayy
Put that on God, you don't know what you doin'
I feel like you doin' shit purposefully (Damn)
The dick good, I'm talkin' real good
But emotionally, you never notice me (At all)
Sayin' you love me and you only want me
But nigga, that ain't what you showin' me (Damn)
'Cause, I only feel you whenever we fuckin'
That ain't how this shit supposed to be
But, you ain't ever had real love (You ain't ever)
You ain't ever had a real bitch (Real bitch)
Them other hoes only wanna see what you about 'causе you mine, lil' nigga, that's it (That's it)
It's obvious he ain't no good
And I ain't no good at lettin' fuck niggas go
I know I said I wasn't too proud to bag
But this timе I ain't beggin' for a soul
Prod a motherfucker, when you know that nigga wrong
Only time you hit me, if I put it in a song
If this ain't what you want
Last time, I said last time, you really could've left me alone (On God)
I blow up your phone and you say that I'm trippin'
I'm doin' too much when I go off on bitches (Man)
I'm insecure when I'm all in my feelings
Fuck with me or not, it don't make me no difference (I'm good)

Ooh, too much
I feel like I'm always in your way too much
You do what you do 'cause I take too much
I'm still reminiscin' on the way that we was
You expectin' me to stay when there ain't no love
This ain't what I need
Best friend tellin' me she think that I should leave
Don't tell me that you want me, you don't mean that shit
You don't know what love is 'cause you ain't seen that shit
Man
You don't know what love is
If you don't put up a fight (oh)
You don't know what love is
If you don't stay up all night, cryin'
And I need you to know
You don't know what love is
And I need you to know (oh)
(Damn)
You don't know, oh, yeah

Look, I done been through too much shit (Too much)
And this time, I just wanna hold niggas accountable (Yeah)
I'm blamin' me 'cause a nigga gon' do what he please if I'm steady allowin' it (It's my fault)
Got on your feet and I said I was proud of you
I'm the main reason these bitches acknowledge you (I am)
Had to ball, likes and them bitches that follow you (Uh)
Over this nigga, I promise I'm tired of you (Uh)
I ain't the same bitch that I was when I met you (I'm not)
Made a bitch cold when I should've been left you (I should've)
Know you had control, started fuckin' with my mental (Damn)
You wanna move on, I swear to God, I'ma let you (You can go)
I'm disappointed 'cause it came from a lover (Damn)
From the jump, I ignored all the signs
And you should never judge a book by its cover
But fuckin' with a lame, you should read between the lines (On God)
You still went and did it, you said that you won't
You claimin' you do when I know that you don't
Every argument, I'm always comin' at your throat, like
(You don't know what love is)
And that's real (huh)
I shouldn't have to wonder how you feel (Not at all), ayy
And you ain't gotta play no role or tell no lies
'Cause if a bitch can take you from me, the dick ain't mine, fuck nigga
Too much
I feel like I'm always in your way too much
You do what you do 'cause I take too much
I'm still reminiscin' on the way that we was
You expectin' me to stay when there ain't no love
This ain't what I need
Best friend tellin' me she think that I should leave
Don't tell me that you want me, you don't mean that shit
You don't know what love is 'cause you ain't seen that shit

You don't know what love is
If you don't put up a fight (oh)
You don't know what love is
If you don't stay up all night, cryin'
And I need (I need), you to know
You don't know what love is
And I need you to know (oh)
(Damn)
You don't know, oh (Oh)",813,3.795933333333333,214.1765749310666
45T4uUz8dMls9hQ2xLvONF,in my bag,1,thuy,3R80OE4RViOWbnuvqh0j8a,"['chill r&b', 'pop', 'pop r&b', 'r&b']",2021-10-29,0,149.986,0.266,0,144396,0.776,0.0992,0.662,0.634,0.126,0.0,in my bag ::: thuy,"Dial it back (Ayy)
Flashback (Ayy)
To the time when you didn't show me love back (No love)
Fall back, it's all bad (All bad)
I don't got no time to talk for small bags (I need big bags!)

Who knew I would be the one, yeah
I knew, I knew, I knew (Ooh)
Talented, but they don't work as hard as I do, I do
Running on E, talk big game can't run it on me
Upping that fee, leveled up baby I'm outta ya reach (Your reach, your reach)
Yeah, yeah (Ooh)
Passed on me, but I’m taking all the shots now (Shots)
If they try to bring me down, they getting boxed out (Boxed out)
Thought you had it all together, you look lost now
It's time to get in my bag, run up a check, pick up thе slack
Yeah, yeah
Front me thе bag, I'm good with that, I'll get it back
Yeah, yeah
Looking for me, I've been right here (Right here)
But you too busy switching sides, yeah
It's time to get in my bag, run up a check, pick up the slack
Yeah, yeah
Front me the bag, I'm good with that, I'll get it back
Yeah, yeah
Looking for me, I've been right here (Ayy)
But you too busy switching sides, yeah

Left my ego at the door, I’m seeing better days
I dot my I's, I put the work in, check my resume
They ain't checked on me before, but now they asking, ""Where you at?"" (Where you at?)
No I can’t hear you, I’m too deep inside this bag
Did you wrong, ain't a loss, cut ‘em off, that'll get you right (Ooh, yeah)
Had to coast, through the lows, took a while tryna find my light
Look at all that we got, who'd a thought we could live this life (Live it)
Run it up, live it up, do the most, yeah I just might

It's time to get in my bag, run up a check, pick up the slack
Yeah, yeah
Front me the bag, I'm good with that, I'll get it back
Yeah, yeah
Looking for me, I've been right here (Right here)
But you too busy switching sides, yeah
It's time to get in my bag, run up a check, pick up the slack
Yeah, yeah
Front me the bag, I'm good with that, I'll get it back
Yeah, yeah
Looking for me, I've been right here (Ayy)
But you too busy switching sides, yeah
Get in my bag, run up a check
Front me the bag
Front me the bag
'Cause I'll get it back",444,2.4066,184.4926452256295
29wrhqZUPQFPjREFM6vayu,AMBER,1,Unusual Demont,5KpmWCJ5NqsY9meqhjwbxR,"['indie r&b', 'modern alternative pop']",2021-09-17,0,119.049,0.346,1,211865,0.881,0.21,0.7,0.758,0.206,0.139,AMBER ::: Unusual Demont,"Strong start
huh, huh, uh
Just gotta put on the voice, you can't be scared, bruh
huh, huh
huh, huh, uh
huh, huh
huh, huh, uh
huh, huh, uh
huh, huh, uh
I told her I'm the one (I told her I'm the one)
But I just wanted fun (But I just wanted fun)
Now I'm spending all my funds (I'm spending all my funds)
But I'll be on the run (But I'll be on the run)
And please forgive me (Please forgive me)
For what I have become (For what I have become)
See, I held on for months (I held on for months)
But there's no summer sun (But there's no summer sun, huh, huh)

And you need me more, I can't adore
The way you feel for me
I'll leave you bored far less than more
I wish I'd left you be

I told her, ""Baby, don't you try and chase me"" (Don't chase me)
""He'll do so much better, better, better""
I told her, ""Baby girl, you need to thank me"" (Or hate me)
""He'll do so much better, better, better""

huh, huh
huh, huh, uh
huh, huh, uh
huh, huh, uh
She told me she want love (She told me she want love)
So I gave her a buzz (So I gave her a buzz)
Now who am I to judge? (Now who am I to judge?)
When someone chews me up (When someone chews me up)
Please don't leave me (Please don't leave me)
When I do find the one (When I do find the one)
It's happened more than once (It's happened more than once)
That's why I felt so numb (That's why I felt so numb)

And you need me more, I can't adore
The way you feel for me
I'll leave you bored far less than more
I wish I'd left you be

I told her, ""Baby, don't you try and chase me"" (Don't chase me)
""He'll do so much better, better, better""
I told her, ""Baby girl, you need to thank me"" (Or hate me)
""He'll do so much better, better, better""

huh, huh
huh, huh, uh
huh, huh, uh
huh, huh, uh
huh, uh",362,3.531083333333333,102.51811294928376
2GQomOm5bdbNnUooS3HEuF,Wildfire,1,Cautious Clay,6iWuBN32BqCJAeXW6o3nil,"['indie r&b', 'nyc pop']",2021-06-25,0,85.013,0.673,1,151913,0.564,0.0321,0.415,0.352,0.449,0.000213,Wildfire ::: Cautious Clay,"Your eyes are like weapons
Your lips could teach lessons
Don't use them so reckless
'Cause for you I'm helpless
You gotta take caution
You know that I'm all in
The chance of me to fall in
You know that it's often

But if you don't wanna stay
Then please stop moving this way
You're starting up a wildfire in my heart
Hope it's what you want
Not just what you do
You're starting up a wildfire in my head
Hope it's what you meant
Not just what you do

This love is so costly
It's killing me softly
Don't know what to call it
This thing that you started
You make it look it easy
The way that you lead me
Into the fire, babe
Arе you coming with me, yeah?

But if you don't wanna stay (Don't wanna stay)
Then plеase stop moving this way

You're starting up a wildfire in my heart
Hope it's what you want
Not just what you do
You're starting up a wildfire in my head
Hope it's what you meant
Not just what you do
(In my head, what you meant)
Hope it's what you want
Not just what you do
(What you want, what you do)
Hope it's what you meant
Not just what you do",219,2.531883333333333,86.49687650168188
569vy4ZVCh2qawmDraU1ez,Missin It,1,Inayah,2jomvyAKdqYYimeLl3XcdZ,"['pop r&b', 'pop rap', 'r&b', 'trap queen']",2021-06-25,1,127.481,0.719,0,91516,0.62,0.0384,0.793,0.38,0.108,0.0,Missin It ::: Inayah,"You been runnin' laps around my head
Missin' watching you climb in my bed, and I
Know some things are better left unsaid
But tell your new bitch, ""I said what I said"", I

Keep it so deep in your feelings
Now you feel like you surrounded
If it's deep enough to swim in
It's deep enough to drown in
Guess we can keep on pretendin'
You really think we're finished
But there's really no way around it
This story don't have an ending
You been runnin' laps around my head (Missin' it)
Missin' watching you climb in my bed, and I (Missin' it)
Know some things are better left unsaid (Missin' it)
But tell your new bitch, ""I said what I said"", I (Missin' it)

Maybe it's me, only toxic
It ain't just me, need to stop it
Can't just treat me like I'm not shit
Heart on your sleevе with a locked key
Came with thе key like a locksmith
I opened up and you locked it
Pull up where you live and pop shit
I made you hot shit, yeah
Fuckin' with me, you got options

You been runnin' laps around my head (Maybe it's me, only toxic)
Missin' watching you climb in my bed, and I (Missin' it)
Know some things are better left unsaid  (Maybe it's me, only toxic)
So tell your new bitch, ""I said what I said"", I (Missin' it)

Tellin' me you got options
Missin' it",249,1.5252666666666668,163.2501420516631
1m0DML2ofQeH65HwZXoDoZ,What Are We?,1,Inayah,2jomvyAKdqYYimeLl3XcdZ,"['pop r&b', 'pop rap', 'r&b', 'trap queen']",2021-05-07,1,122.268,0.0146,0,160888,0.624,0.0638,0.356,0.453,0.168,0.0,What Are We? ::: Inayah,"H Money

What do we call this? (this)
We're just having fun (fun)
And you’ll never be my only one
What do we call this? (this)
Friends with benefits
Don't believe that this is nothing
Know you feelin' something
You can stay or you can exit (exit)
Be a curse or be a blessin’ (blessin)
Am I wrong for all the questions?
Either way I ain't gon' stress it
I've been moving at your pace
And I want us to be on the same page, so...

So what are we? What are we? What are we?
What are we? What are wе? What are we?
I gotta know
What are wе? What are we?
You and me, what are we?
What are we? What are we?
Are we just friends, are we just lovers?
Tell me is it cool if you see me with another?
I gotta know
What are we? What are we? What are we?
What are we? What are we? What are we?
I gotta know

All of the sudden
Yeah your conversations change
And you don't look at me the same
Tell me why you act this way
We were just fucking
And now you calling it making love
That's okay if you want to make this yours
What are you waiting for?
Don't wanna make you the bad guy
Understand I value my time
And you know that Imma bad bitch
Any man I want I'd have him
I’ve been moving at your pace
And I want us to be on the same page, what are we?

So what are we? What are we? What are we?
What are we? What are we? What are we?
I gotta know
What are we? What are we?
You and me, what are we?
What are we? What are we?
Are we just friends, are we just lovers?
Tell me is it cool if you see me with another?
I gotta know
What are we? What are we? What are we?
What are we? What are we? What are we?
I gotta know

What are we? What are we?",356,2.6814666666666667,132.76316443737258
1Yx1TbWg1zbl6gQ3SCOFCN,DYING 4 YOUR LOVE,1,Snoh Aalegra,1A9o3Ljt67pFZ89YtPPL5X,"['alternative r&b', 'neo soul', 'r&b', 'scandinavian r&b', 'swedish soul']",2021-07-09,0,152.161,0.289,0,204133,0.709,0.166,0.587,0.42,0.132,0.000196,DYING 4 YOUR LOVE ::: Snoh Aalegra,"Oooh, ah
Oh woah
mm

Tell me, how
Are we supposed to still be talkin' every day
When everything between us just completely changed?
Oh, why?
Tell me, how
Am I supposed to go ahead and just erase
Every feeling, every memory we share?
Oh, why?
'Cause I was dying for this love, this love (This love, this love)
Yeah, I was dying for your love, your love
So tell me, baby, do you want me like I want you?
Even if you did, you wouldn't say, I know you
Some nights I even think about if I should call you
'Cause I thought you were the one
'Cause I was dying for this love, this love (This love, this love)
Yeah, I was dying for your love, your love
So tell me, baby, do you want me like I want you?
Even if you did, you wouldn't say, I know you
Some nights I even think about if I should call you
'Cause I thought you were the one

So tell me, how
How could you tell me that you love me by mistake?
Intoxicated, via texts, ain't you ashamed?
That's so wild
So how can I
Believe or trust in anything that you say
When you so easily regret it next day?
See, that ain't right

'Cause I was dying for this love, this love (This love, this love)
Yeah, I was dying for your love, your love
So tell me, baby, do you want me like I want you?
Even if you did, you wouldn't say, I know you
Some nights I even think about if I should call you
'Cause I thought you were the one
'Cause I was dying for this love, this love (This love, this love)
Yeah, I was dying for your love, your love
So tell me, baby, do you want me like I want you?
Even if you did, you wouldn't say, I know you
Some nights I even think about if I should call you
'Cause I thought you were the one
Yeah, yeah, yeah, yeah
Owoah, woah
Yeah, yeah, yeah, yeah
Owoah

I know nobody's perfect
And we are the way we are
But you know I don't deserve this
And I've waited way too long
'Cause I've been dying for this love, this love
Yeah, I've been dying for your love, your love",390,3.4022166666666664,114.63114734021448
06nKF46jG8p1zwyP4ziAyG,Pears,1,Weston Estate,18CPEToK1OfjJ5B5vDBDKa,"['chill r&b', 'indie r&b']",2021-04-23,0,82.013,0.534,0,141878,0.607,0.0558,0.192,0.599,0.111,0.0,Pears ::: Weston Estate,"The paintings on the wall, they keep haunting me
I wish I could recall what you've done to me
My feelings won't resolve till you talk to me
And I'm certain that you'll call, but I'm too naive

Sometimes I feel alone
Hide in my secrets you need to know
I cannot feel no more
All of my demons with me at home
I saw your face in the water
I can't replace what we started, I did
Everything that you could've wanted
Everything's better when you're honest
Out in public to keep me up
I don't like what I'm dreaming of
Things wе're taking don't give enough
I'm tirеd of hating what I've become

It's hard to deal with everything I'm ignoring
And to be real I probably won't even show it
I don't know why I wake up every morning
You don't know why you're with me in the moment
But please don't go away
I'll believe it all, every word you say
I can't take the fall, I need you to blame
You've been in my thoughts, running through my brain

Sometimes I feel alone
Hide in my secrets, you need to know
I cannot feel no more
All of my demons with me at home
I saw your face in the water
I can't replace what we started, I did
Everything that you could've wanted
Everything's better when you're honest
Out in public to keep me up
I don't like what I'm dreaming of
Things we're taking don't give enough
I'm tired of hating what I've become

Baby, honestly
I think that I would rather sleep
I never wanna show
The way that I can bleed",284,2.3646333333333334,120.10318724537984
5xGqh5mjKgOhp9TOlFeCcJ,Reciprocate,1,Summer Walker,57LYzLEk2LcFghVwuWbcuS,"['pop', 'r&b']",2021-11-05,1,147.895,0.0479,1,182037,0.676,0.113,0.487,0.417,0.109,0.0,Reciprocate ::: Summer Walker,"Oh no
Yeah, yeah, yeah
Oh no (Oh)
Yeah, yeah, yeah
Oh no
Yeah, yeah, yeah
Oh no
Yeah, yeah, yeah

First of all, forget these bitches
I ain't even care 'bout your riches
You know I'm a different girl
I come from a different world
It ain't even worth us splittin', but
If you knew what I was hittin' on
You never would've came at me like that
Never would've tried play me like that
Like you don't have to spend no time
Like you don't have to give your all
Like you don't have to do it right
Like you don't have to, oh
Like you don't have to talk to me (Talk, talk to me)
Like you don't have to try to teach me
Like you ain't have to learn me, earn me
All I wanted was for you to stay
It's the bare minimum for me
I don't wanna throw it all away
It's a good thing, it's a good thing
All I wanted was for you to stay
It's the bare minimum for me
I don't wanna throw it all away
But you gon' have to reciprocate

You can take that bag back
I've had enough of all that
You tryna cover up what you lack, that's just whack
Give up the façade, I can see you
If you let your guard down, I won't tell no one
You just be yourself, but I'ma teach you
That love is built, it can't be bought
I know that you just used to these bitches (You used to)
They ain't 'bout shit (Bullshit)
They just with it (They waitin')
I know you met me in a club, but I'm different (Different)
I'm really fuckin' with your heart, am I trippin'?

All I wanted was for you to stay
It's the bare minimum for me
I don't wanna throw it all away
It's a good thing, it's a good thing
All I wanted was for you to stay
It's the bare minimum for me
I don't wanna throw it all away
But you gon' have to reciprocate",352,3.03395,116.0203694853244
